"Plate File","Setup Time","Position","Plate Type","Field 1","Field 2","Field 3","Field 4","Hour","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","E01","E02","E03","E04","E05","E06","E07","E08","E09","E10","E11","E12","F01","F02","F03","F04","F05","F06","F07","F08","F09","F10","F11","F12","G01","G02","G03","G04","G05","G06","G07","G08","G09","G10","G11","G12","H01","H02","H03","H04","H05","H06","H07","H08","H09","H10","H11","H12"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",0.0000,"17.1048","14.1515","11.0000","11.5238","11.0619","11.0000","11.9442","11.0000","12.9861","11.1901","16.7782","24.3401","20.2574","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.8680","14.6079","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.7229","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.7308","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","15.2591","11.0000","11.0000","13.9579","23.8473","15.6610","11.0000","11.0000","11.0000","11.0000","33.2148","69.2899","11.0000","11.0000","11.0000","11.0000","17.5849","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","15.0502","23.1164","14.7339","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","18.0660"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",0.2500,"18.8331","15.0287","11.0000","12.3840","13.7060","11.6268","11.9979","14.3232","11.3402","13.1388","17.6816","28.7490","20.9719","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","15.9266","11.4384","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","16.3727","13.0210","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.3692","15.9982","12.3592","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","28.2676","11.0000","11.0000","16.7711","26.6858","15.2929","11.0000","17.7926","12.6383","11.0000","36.2419","73.3595","11.0000","11.0000","11.0000","11.9629","20.0104","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0310","11.0000","33.5013","22.8550","12.2604","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.6414","17.3131"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",0.5000,"23.1898","19.5800","11.1285","11.0000","11.0000","11.0000","11.0000","11.0000","12.1880","13.9587","16.5018","27.9497","18.0138","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.1259","11.4723","14.6775","16.2579","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.1549","13.4080","11.1255","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","16.7655","17.1756","14.6722","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","32.3963","11.0000","11.0000","20.2715","28.7135","18.1210","11.0000","25.6411","14.6147","11.0000","41.9859","68.6047","11.0000","11.0000","11.0000","14.2199","18.7167","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","14.3983","43.6875","30.1882","21.4680","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.6684","18.1037"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",0.7500,"20.9308","16.4458","11.8346","11.0000","12.3117","11.0000","13.4047","15.2209","11.0000","13.5422","15.6724","26.6837","20.1304","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.0727","11.0000","15.9583","17.9910","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.2636","14.9896","16.1171","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","25.1835","14.0804","13.8107","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","35.0095","11.0000","11.0000","21.0127","28.7366","13.3944","11.0000","33.0241","13.8631","11.0000","39.7732","69.9039","11.0000","11.0000","11.0000","11.0000","22.4147","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","15.4156","43.2647","39.3183","24.3328","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.5020","18.7558"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",1.0000,"24.3792","19.8421","11.0000","11.0000","15.8066","11.0000","14.3087","12.1335","11.0000","11.8951","20.4641","24.8184","16.4548","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.1477","11.8195","14.2269","19.7720","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","16.3698","13.4109","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","27.7112","16.6166","13.5793","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","29.0758","11.0000","11.0000","25.5705","31.0712","11.0000","11.0000","37.5234","20.2391","11.0000","44.7946","66.3441","11.0000","11.0000","11.0000","11.0000","16.8994","12.6597","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.6045","46.6492","45.0385","25.6683","11.0000","11.0000","11.0000","14.9047","11.0000","11.0000","11.0000","14.8308","15.3345"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",1.2500,"16.6095","16.9292","11.0000","13.0139","12.6476","11.0000","15.4780","13.3257","12.6000","12.3775","14.8108","23.9605","19.5549","11.0000","14.3601","11.0000","11.0000","14.2795","11.0000","11.0000","11.0000","13.1058","13.9549","18.0440","18.1567","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.9608","14.7702","14.5903","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","32.0506","16.5724","13.9241","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","37.7545","11.0000","11.0000","30.0567","32.2054","14.0817","11.0000","43.4280","21.7523","11.0000","46.0395","62.6159","11.0000","11.0000","11.0000","16.2789","19.9031","11.9691","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.9791","48.6602","53.1680","32.0367","11.0000","11.0000","11.0000","15.9165","13.0353","11.8032","11.0000","11.0000","19.6128"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",1.5000,"22.4368","18.5327","13.3392","15.7116","11.0000","11.0000","15.0705","15.6652","11.1877","14.2313","21.6415","28.2837","19.7441","11.0000","11.0000","11.0000","13.5076","11.0000","11.0000","11.0000","11.0000","11.8567","12.5799","13.8746","22.8169","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.0721","11.0000","13.5444","15.2600","15.1150","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","35.5527","18.3586","14.2054","11.1578","11.0000","11.0000","11.0000","11.0000","11.0000","44.9416","11.0000","11.0000","30.0534","38.5072","14.8031","11.0000","51.9987","30.2149","11.0000","45.4714","64.8385","11.0000","11.0000","11.0000","18.1266","21.5747","13.2528","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.3138","13.9658","50.4058","55.1990","30.7919","11.0000","11.0000","11.0000","14.8595","16.6730","11.0000","11.0000","12.6024","23.0063"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",1.7500,"19.6946","16.9402","12.8862","11.1549","11.2494","11.0000","11.8272","11.0000","11.0000","11.8990","18.8862","24.4620","22.0516","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.7769","13.9641","15.1673","18.7865","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","17.3662","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","39.2448","17.0471","15.4785","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","44.8526","11.0000","11.0000","27.0939","40.1483","12.8781","11.0000","53.7120","33.7616","11.0000","40.6929","62.7993","11.0000","11.0000","11.0000","15.4608","14.1948","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.3152","15.5284","48.5691","58.3625","34.2592","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","19.5558"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",2.0000,"18.5608","19.7307","16.2255","14.3288","12.5357","11.0000","19.6496","14.6935","16.0925","15.2650","17.9023","27.2202","20.5988","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.1536","14.3995","12.7995","20.6174","18.3391","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.0890","18.5126","12.2856","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","49.2894","18.9588","16.2360","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","54.9913","11.0000","11.0000","35.2568","42.4564","12.1089","11.0000","61.3450","41.1859","11.0000","42.8032","64.5889","11.0000","11.0000","11.0000","16.5146","16.9544","13.8400","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.5065","11.5843","51.4481","69.1172","31.1576","11.0000","11.0000","11.0000","17.6737","11.0000","13.1518","11.0000","11.4406","22.5389"
"F:\projects\DP_Clinical_strains\DP Clinical Isolates results-20220505T053100Z-001\ DP Clinical Isolates results\ELI 9 R2_E.coli_E.coli__3_37_SBR_709_4#19#2022_A_24B_47.OKA","4/19/2022 2:31:30 PM","24-B","PM03B","ELI 9 R2","E.coli","E.coli","",2.2500,"22.0065","15.8008","15.3515","15.6300","11.9977","11.6053","24.2211","14.5682","11.3769","15.9929","23.6682","26.4427","21.5686","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","14.4568","11.0000","15.5162","18.2221","11.0000","11.7390","11.0000","11.0000","11.0000","11.0000","12.3892","11.0000","11.0000","13.8453","17.5796","16.5933","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","51.2232","18.0304","17.8092","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","53.3037","11.0000","11.0000","41.1034","41.6331","14.1056","11.0000","75.3115","47.0373","11.0000","45.0228","64.7371","11.0000","11.0000","11.0000","14.5540","16.8382","11.7486","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.0272","55.4298","63.1369","40.7167","11.0000","11.0000","11.0000","17.3985","11.0000","11.0000","11.0000","14.4875","21.2491"
